,decile,EQ,Social_Search_Impressions,Social_Search_Working_cost,Digital_Impressions,Digital_Working_cost,Print_Impressions.Ads40,Print_Working_Cost.Ads50,OOH_Impressions,OOH_Working_Cost,SOS_pct,Digital_Impressions_pct,CCFOT,Median_Temp,Median_Rainfall,Fuel_Price,Inflation,Trade_Invest,Brand_Equity,Avg_EQ_Price,Any_Promo_pct_ACV,Any_Feat_pct_ACV,Any_Disp_pct_ACV,EQ_Base_Price,Est_ACV_Selling,pct_ACV,Avg_no_of_Items,pct_PromoMarketDollars_Category,RPI_Category,Magazine_Impressions_pct,TV_GRP,Competitor1_RPI,Competitor2_RPI,Competitor3_RPI,Competitor4_RPI,EQ_Category,EQ_Subcategory,pct_PromoMarketDollars_Subcategory,RPI_Subcategory
83,83,622.2438889172499,19299521.64285714,64424.78571428572,7326170.464285715,199529.85714285713,219856.57142857142,97409.28571428571,483177119.64285713,2403097.3928571427,28.607142857142858,30.821428571428573,53.785714285714285,51.92857142857143,0.5187935714285714,8.351999999999999,0.06629425,5888.857142857143,43.369285714285716,50.37714285714286,8.795035714285714,3.568928571428571,2.3557857142857137,1.573357142857143,548271202.5357143,31.362857142857138,2.5422499999999997,0.25119142857142857,39.732535714285724,46.36357142857143,28.44357142857143,108.76928571428572,40.01428571428571,46.36678571428571,70.30428571428573,6455560.321428572,528934.5714285715,0.20502857142857148,39.06107142857144
84,84,440.61556950471424,16050293.642857144,68372.28571428571,5849540.571428572,256800.32142857142,178236.25,82411.03571428571,452908446.10714287,1594221.0357142857,20.892857142857142,24.821428571428573,53.357142857142854,56.32142857142857,0.5043964285714286,8.556714285714285,0.07582449999999999,4612.178571428572,43.300357142857145,50.747142857142855,8.769857142857143,3.8521428571428578,2.314107142857143,1.5354285714285711,510328565.39285713,30.03071428571428,2.5780678571428575,0.2112139285714286,41.14107142857142,49.97535714285715,29.69607142857143,104.21499999999999,38.06821428571429,46.21464285714286,70.04499999999999,6936401.0,593081.1071428572,0.20623928571428568,40.002500000000005
85,85,629.4514061301787,21393537.714285713,63980.607142857145,6642067.25,204102.67857142858,194523.10714285713,97658.67857142857,468793610.21428573,2273247.535714286,31.285714285714285,22.678571428571427,57.32142857142857,53.67857142857143,0.5156007142857144,8.433035714285714,0.0675562142857143,5918.785714285715,43.247142857142855,51.436785714285726,8.733607142857144,3.4232142857142853,2.209357142857143,1.5607142857142855,540395817.8571428,28.61071428571429,2.6008607142857145,0.22843392857142858,39.94553571428572,46.655357142857135,28.010357142857146,103.75249999999997,39.35857142857143,46.46,71.49857142857141,7340199.821428572,545556.6428571428,0.20477142857142858,39.92928571428571
86,86,544.6920762350002,18835075.07142857,61195.21428571428,6198308.071428572,232507.7142857143,183178.7142857143,97053.32142857143,462820784.0714286,1995214.7142857143,20.428571428571427,25.928571428571427,49.17857142857143,55.964285714285715,0.4748117857142857,8.544321428571427,0.06834792857142856,5310.178571428572,43.175714285714285,49.85178571428571,7.298214285714285,3.5403571428571423,2.389892857142857,1.5281428571428572,569355945.6428572,33.62464285714286,2.6256999999999997,0.26930999999999994,41.02057142857143,50.99142857142857,29.678214285714272,106.71642857142855,35.75321428571429,45.738214285714285,71.72178571428572,6125578.0,613116.1428571428,0.22691785714285714,40.68964285714285
87,87,1249.4846144585713,17089447.214285713,55650.392857142855,6106515.821428572,208681.67857142858,172628.89285714287,87253.10714285714,482235283.3214286,1713653.3214285714,25.392857142857142,27.714285714285715,61.964285714285715,50.5,0.4881982142857142,8.449821428571429,0.08355442857142857,4797.142857142857,43.36607142857142,51.21107142857144,9.803321428571428,4.034999999999999,2.264178571428571,1.5341428571428575,543428048.2142857,30.527499999999993,2.5676142857142854,0.22928321428571435,41.30235714285715,49.08464285714286,29.585000000000004,103.80464285714287,38.697500000000005,46.16678571428571,72.32785714285714,7239150.107142857,587728.0,0.20823214285714292,38.666428571428575
88,88,660.2401693085714,18862312.25,66954.64285714286,6480827.928571428,188790.17857142858,207091.2857142857,102365.0,408719441.8214286,2200438.5714285714,26.678571428571427,22.214285714285715,62.07142857142857,50.857142857142854,0.46008464285714296,8.641821428571427,0.06589385714285714,5070.5,43.35178571428571,49.683571428571426,8.721107142857141,3.8132142857142868,2.093214285714286,1.5663214285714286,592798112.6785715,31.032499999999995,2.5723714285714285,0.28009357142857133,40.87882142857142,53.49178571428571,25.87857142857143,106.94035714285715,39.107142857142854,45.29035714285714,69.98785714285715,7553654.928571428,543742.9285714285,0.219525,39.29821428571428
89,89,644.3159837432501,20001285.285714287,72370.03571428571,7694727.392857143,216016.85714285713,211517.39285714287,84378.42857142857,496201028.9285714,1929559.7142857143,21.25,29.785714285714285,67.35714285714286,55.42857142857143,0.5644714285714285,8.284285714285714,0.06247482142857142,5618.0,43.22714285714285,52.30607142857143,9.064607142857144,3.9471428571428575,2.184892857142858,1.524892857142857,591033176.75,29.174285714285723,2.5407428571428565,0.1950917857142858,41.09449999999999,43.88321428571427,29.30785714285714,102.23964285714285,38.807142857142864,45.915,71.28392857142858,6505332.857142857,560544.1428571428,0.1860142857142857,38.52892857142859
90,90,465.23679990460704,21410361.42857143,59876.607142857145,6784707.607142857,196372.75,186542.39285714287,115635.03571428571,589960634.3214285,1959869.5,20.821428571428573,26.607142857142858,54.107142857142854,55.82142857142857,0.4628646428571429,8.341571428571426,0.060380285714285734,5371.892857142857,43.26678571428572,50.30678571428571,9.26935714285714,4.0582142857142856,2.2302500000000003,1.5294642857142857,572070868.6428572,29.66928571428571,2.5894142857142852,0.24524678571428568,40.64696428571428,47.31749999999999,28.607857142857146,104.52964285714286,37.32857142857142,45.86428571428571,70.23464285714284,7026966.857142857,581207.2142857143,0.21756785714285717,38.67785714285714
91,91,769.0723101216072,21666550.89285714,56909.0,6566350.964285715,222561.67857142858,190294.25,79811.03571428571,533179329.71428573,1840969.0,24.857142857142858,24.0,62.392857142857146,51.857142857142854,0.5506307142857144,8.488857142857142,0.05656007142857143,4936.214285714285,43.28964285714285,52.44785714285714,8.072642857142856,3.5967857142857147,2.2051428571428575,1.551642857142857,516158026.0,31.137500000000006,2.5879285714285714,0.26039535714285716,40.33371428571429,45.90357142857143,29.120357142857138,106.95571428571428,39.06285714285713,46.89892857142858,70.31142857142856,6864020.928571428,586144.5714285715,0.19203928571428572,38.651785714285715
92,92,520.3655285584999,21630561.714285713,54828.5,6493862.142857143,214693.82142857142,194107.7142857143,99223.35714285714,527567995.35714287,2131919.214285714,23.785714285714285,32.17857142857143,56.82142857142857,58.5,0.5286717857142856,8.459892857142858,0.08115914285714285,5815.071428571428,43.29857142857143,52.02357142857143,11.359464285714287,3.7842857142857143,1.9897500000000004,1.5558571428571426,510698872.71428573,30.366428571428568,2.589657142857142,0.2138892857142857,41.53992857142857,47.56892857142857,28.821428571428573,108.16892857142861,38.07785714285715,46.133571428571436,70.21785714285714,6117482.142857143,557307.1428571428,0.22035714285714283,39.33035714285715
93,93,794.1831045980358,19701327.5,66267.75,5530834.785714285,201352.7857142857,206721.7857142857,100644.32142857143,459247438.53571427,1977722.9285714286,25.678571428571427,25.714285714285715,51.607142857142854,56.0,0.5191578571428571,8.496392857142856,0.06861735714285713,5205.357142857143,43.17571428571428,50.81285714285716,8.239892857142857,3.5746428571428583,2.487571428571428,1.5434285714285711,536861930.5714286,27.52535714285714,2.525678571428571,0.24649571428571423,41.566285714285705,54.32964285714286,32.45285714285714,107.02678571428571,37.74642857142857,46.20178571428572,71.42285714285714,7603590.357142857,542307.9285714285,0.228075,41.465714285714284
94,94,650.1634176248571,14641333.107142856,70020.92857142857,5030070.178571428,226541.64285714287,205717.85714285713,77583.32142857143,454813712.53571427,1875305.2142857143,29.142857142857142,25.678571428571427,60.392857142857146,56.285714285714285,0.5075067857142856,8.275357142857143,0.07666971428571427,4626.107142857143,43.22678571428571,51.091071428571425,8.442892857142857,3.706428571428571,2.592928571428572,1.5310714285714286,572110641.2142857,28.669285714285714,2.5768571428571425,0.21622357142857146,40.74121428571429,48.756428571428565,28.432857142857138,104.9357142857143,38.584642857142846,46.533928571428575,69.4832142857143,5890227.75,579159.1785714285,0.2303428571428571,39.527142857142856
95,95,741.2156743108928,16065514.357142856,70479.46428571429,6419488.642857143,216492.92857142858,198012.67857142858,85894.78571428571,416257487.5,1991498.3214285714,29.285714285714285,28.071428571428573,53.07142857142857,50.75,0.48137285714285716,8.549392857142857,0.07568385714285715,5579.214285714285,43.29928571428572,51.96714285714285,10.103000000000003,3.8428571428571416,2.3760000000000003,1.5506785714285711,585237905.4642857,31.287142857142857,2.6383392857142853,0.22829535714285715,40.62167857142857,47.50357142857143,27.37607142857143,102.34035714285713,39.346785714285716,46.21392857142858,69.77392857142856,5655632.321428572,582819.25,0.22048928571428578,40.525
96,96,1422.9627450724643,19256623.85714286,56651.03571428572,5345109.964285715,250494.0357142857,189407.5357142857,100626.71428571429,449809727.0,2154797.4285714286,25.5,22.214285714285715,44.07142857142857,52.67857142857143,0.5185164285714287,8.281285714285714,0.061833464285714276,5226.0,43.217499999999994,51.44214285714287,8.654964285714284,3.8114285714285714,2.3027142857142855,1.5884642857142859,569940327.0,31.839642857142856,2.5749464285714283,0.23929285714285717,40.495607142857146,47.816428571428574,27.546785714285722,103.9589285714286,38.58928571428571,46.26714285714285,69.93214285714286,7330589.678571428,601105.1428571428,0.21530000000000007,40.85178571428571
97,97,593.82230831575,19848383.785714287,55827.78571428572,6052172.357142857,231373.5357142857,192981.39285714287,102336.46428571429,399432563.64285713,1979053.0357142857,24.785714285714285,25.535714285714285,52.357142857142854,53.92857142857143,0.5243625000000001,8.646642857142856,0.07324932142857142,5235.642857142857,43.223571428571425,51.554642857142845,7.838142857142857,4.206428571428572,2.599392857142857,1.5296428571428573,544447013.3214285,29.159999999999997,2.520357142857143,0.21584928571428574,41.25089285714285,56.958214285714284,29.65214285714286,104.03750000000002,38.86571428571428,46.06142857142857,69.25821428571429,6611002.642857143,570659.3214285715,0.21471071428571428,40.462857142857146
98,98,760.3804563532858,19859915.32142857,66957.92857142857,6266684.821428572,221542.32142857142,185594.4642857143,88786.0,501214574.28571427,1931641.8214285714,24.857142857142858,27.928571428571427,51.035714285714285,53.785714285714285,0.5561132142857143,8.482892857142858,0.07477942857142857,5037.785714285715,43.206785714285715,51.09000000000001,8.935214285714286,3.8667857142857147,2.180142857142857,1.5561785714285714,578152183.4285715,30.266071428571426,2.526325,0.2265839285714286,41.15492857142857,45.07964285714286,26.506428571428568,105.45285714285714,38.28000000000001,46.175714285714285,70.15035714285715,5781335.25,523883.8214285714,0.23532857142857141,39.55892857142857
99,99,578.2879732813703,18209589.703703705,66405.51851851853,6516243.481481481,243326.14814814815,195282.59259259258,119556.62962962964,414754717.4444444,2215421.407407407,27.40740740740741,23.74074074074074,49.925925925925924,58.44444444444444,0.4746781481481482,8.435148148148146,0.07986255555555556,6212.074074074074,43.31999999999999,50.478888888888896,8.481962962962964,3.910740740740741,2.4614074074074077,1.5493333333333337,554931556.1851852,25.43851851851852,2.5968296296296294,0.2597325925925926,40.7695925925926,48.39333333333333,29.824074074074073,106.52407407407408,38.21555555555556,46.092962962962964,70.01333333333334,5943703.074074074,560296.1481481482,0.22601851851851856,41.217407407407414
100,100,560.3351222800001,18812611.89285714,58679.17857142857,8285275.678571428,221227.10714285713,188842.9642857143,92298.32142857143,477354503.64285713,2116974.25,28.464285714285715,27.571428571428573,45.82142857142857,56.714285714285715,0.5135700000000001,8.58232142857143,0.0759325,5351.5,43.18214285714284,51.39357142857143,8.639392857142857,3.5778571428571433,2.1159642857142855,1.5412857142857137,556782128.4285715,30.668571428571425,2.5638250000000005,0.22332964285714282,39.69735714285714,54.935357142857164,28.586071428571426,107.83714285714287,37.16428571428571,46.46750000000001,71.63642857142858,5921507.857142857,510112.0,0.199425,41.24928571428571
101,101,899.2069723090359,21974709.25,53582.53571428572,6883841.75,261430.5,200469.64285714287,108356.39285714286,435082329.0714286,1665348.642857143,26.285714285714285,19.75,58.42857142857143,58.32142857142857,0.5691382142857143,8.37117857142857,0.05522982142857143,6045.642857142857,43.14714285714285,52.67785714285714,7.829464285714287,3.7078571428571423,2.017821428571428,1.556178571428571,609143291.8928572,29.29750000000001,2.586828571428572,0.23186464285714287,40.99346428571429,56.833928571428565,29.264285714285723,106.62357142857142,38.640714285714296,46.29428571428571,69.69892857142858,6582415.678571428,579270.5,0.19393571428571427,39.77892857142856
102,102,683.47603199425,21293248.14285714,68559.46428571429,7495463.75,243338.82142857142,204519.39285714287,108338.21428571429,448439528.10714287,2002316.4642857143,23.821428571428573,29.642857142857142,54.67857142857143,57.642857142857146,0.46307714285714285,8.254285714285714,0.07555814285714288,5891.714285714285,43.20321428571428,51.396428571428565,9.646178571428575,4.011071428571428,1.9247142857142858,1.555821428571429,623214155.7142857,31.29892857142857,2.5913142857142857,0.22760249999999999,41.106964285714284,54.57392857142857,29.600000000000012,106.20571428571427,38.62428571428571,46.040357142857154,69.01892857142856,6211966.821428572,497734.4285714286,0.21323214285714284,42.82892857142857
103,103,562.4575393667502,19722108.285714287,75842.46428571429,7423464.785714285,227204.89285714287,215308.14285714287,106000.14285714286,480680224.78571427,2097704.6428571427,26.0,24.214285714285715,50.92857142857143,55.785714285714285,0.5289664285714286,8.598464285714286,0.06011032142857144,5788.75,43.06285714285715,53.29571428571428,8.030214285714285,4.0964285714285715,2.0135357142857147,1.5305714285714285,556686609.2142857,30.075714285714287,2.6020428571428575,0.2272607142857143,41.09649999999999,52.67357142857143,29.981785714285717,104.70892857142853,39.130357142857136,46.23357142857144,71.59928571428571,6490730.857142857,594982.8928571428,0.23291785714285715,40.640357142857155
104,104,666.7071422243927,19062040.17857143,64852.25,8525472.464285715,206059.14285714287,197082.9642857143,100673.14285714286,431188209.5,1899203.642857143,26.107142857142858,27.035714285714285,63.392857142857146,55.32142857142857,0.5481182142857144,8.328785714285715,0.07608164285714289,5048.25,43.18999999999999,51.6782142857143,9.43575,3.738928571428572,2.259964285714286,1.551285714285714,575062167.3571428,30.82857142857142,2.5184571428571423,0.25603750000000003,40.09385714285715,46.037142857142854,30.580000000000005,107.71107142857143,38.99821428571427,45.785000000000004,69.18857142857144,5673480.892857143,577184.1071428572,0.23557142857142854,39.269642857142856
105,105,819.5617746536789,23578744.67857143,65537.0,6777745.464285715,224451.42857142858,185050.35714285713,89707.75,393184395.21428573,1927367.107142857,25.75,25.857142857142858,56.25,57.107142857142854,0.5716346428571428,8.647964285714288,0.0806525,6578.821428571428,43.135,52.03464285714286,6.249250000000001,3.486428571428571,2.071142857142857,1.5491428571428572,593819458.5714285,27.62,2.469889285714286,0.20133535714285714,40.49217857142857,51.91321428571428,29.48357142857143,106.58500000000002,38.935,46.26249999999999,70.91035714285714,6774705.464285715,590311.5357142857,0.2105321428571429,40.06321428571429
106,106,805.4739571785711,18804844.32142857,74428.17857142857,7667021.678571428,205876.10714285713,196349.42857142858,74871.82142857143,497330501.71428573,2160481.535714286,28.142857142857142,26.25,55.892857142857146,53.5,0.617007142857143,8.544892857142857,0.06874360714285715,4608.071428571428,43.154999999999994,51.120000000000005,10.588285714285716,3.9642857142857144,2.081928571428571,1.5638214285714283,500791997.53571427,25.826428571428576,2.580396428571429,0.26381571428571426,41.32021428571428,51.15642857142858,29.691785714285714,108.97071428571428,39.04678571428572,45.93821428571429,71.37392857142858,7531452.464285715,544519.5,0.23919285714285715,38.332142857142856
107,107,699.4531732863572,19091536.17857143,64724.5,5188650.5,205886.2142857143,204323.32142857142,105522.25,456481820.10714287,1871990.7857142857,24.285714285714285,28.714285714285715,49.857142857142854,53.0,0.4866717857142856,8.708892857142855,0.061004499999999996,6484.964285714285,43.091071428571425,51.67607142857144,8.569142857142856,3.969642857142857,1.901785714285714,1.5427142857142857,524203495.64285713,29.7125,2.6434249999999992,0.2577367857142857,40.63996428571429,52.01428571428571,27.949285714285708,106.92071428571428,39.74642857142858,45.69357142857143,69.26357142857144,6949285.428571428,497768.8214285714,0.22296071428571432,41.465714285714284
108,108,751.3069046128574,18198378.82142857,65677.64285714286,7458535.428571428,211188.14285714287,188803.39285714287,80978.75,391453261.4285714,2214549.8928571427,24.392857142857142,23.714285714285715,56.82142857142857,61.0,0.507705357142857,8.478464285714285,0.06363096428571428,5773.178571428572,43.18785714285714,50.89357142857143,8.513035714285715,4.143214285714286,2.1176071428571426,1.5557857142857145,549715815.0,26.928571428571427,2.530739285714285,0.26656964285714285,40.23950000000001,49.15214285714284,29.06357142857143,102.54321428571427,38.667500000000004,46.02785714285715,69.82535714285714,6309467.0,579643.25,0.24171428571428563,42.015714285714296
109,109,464.6114531958929,19611465.10714286,67377.57142857143,6344300.107142857,232850.7142857143,189904.32142857142,94161.96428571429,440544193.25,2174179.3928571427,26.107142857142858,23.321428571428573,47.785714285714285,54.07142857142857,0.4493035714285714,8.668357142857142,0.07102321428571427,5578.535714285715,43.23964285714285,52.41821428571428,9.128964285714286,3.5678571428571426,1.616892857142857,1.5562857142857143,523325733.71428573,30.04178571428572,2.5612500000000002,0.20988535714285714,41.51632142857143,51.72678571428571,29.10607142857143,104.07071428571427,38.85107142857142,46.44928571428573,70.9742857142857,5869092.892857143,553729.1071428572,0.20727500000000004,39.712857142857146
110,110,341.3013421781429,18004488.785714287,61772.357142857145,5967817.892857143,262371.53571428574,160209.10714285713,111821.0,498763844.21428573,1978865.857142857,22.464285714285715,25.464285714285715,59.214285714285715,60.82142857142857,0.5199885714285714,8.712035714285713,0.059962857142857144,4786.035714285715,43.31178571428571,52.16392857142857,8.045642857142855,3.8471428571428583,2.675321428571429,1.5573571428571429,588097193.1428572,29.603928571428572,2.6061,0.27774142857142853,40.942071428571424,55.869642857142864,27.431071428571432,106.2264285714286,37.241428571428564,45.83464285714285,69.46464285714285,6427528.821428572,551353.9285714285,0.1753107142857143,38.43892857142857
111,111,765.7109888016785,23060798.964285713,56609.32142857143,7310299.214285715,283065.1785714286,206420.35714285713,82699.71428571429,444793973.39285713,1992668.9642857143,27.75,22.857142857142858,55.07142857142857,54.214285714285715,0.49722107142857125,8.451392857142858,0.07484278571428571,6017.5,42.90535714285715,52.881785714285705,8.229214285714287,3.5885714285714276,2.1019285714285716,1.5657499999999998,565005642.1428572,31.603928571428565,2.548242857142857,0.21051464285714291,40.89928571428572,47.989285714285714,27.66071428571429,105.69607142857144,38.69678571428572,46.02464285714286,70.9857142857143,5598621.75,599605.9285714285,0.23463928571428574,42.950714285714284
112,112,501.9213401534643,20115535.464285713,67127.07142857143,6605092.321428572,191239.60714285713,161241.64285714287,87389.39285714286,428668505.53571427,1905474.142857143,24.285714285714285,28.5,54.67857142857143,57.607142857142854,0.4376339285714286,8.56775,0.0687717857142857,5029.142857142857,43.159285714285716,51.57607142857142,9.496785714285712,3.6742857142857135,2.675892857142857,1.5174642857142857,607544625.7857143,29.14535714285714,2.5831642857142856,0.25424035714285714,40.50278571428572,51.72392857142857,31.382142857142856,107.04857142857144,36.66535714285715,46.63178571428572,70.89285714285714,5891393.464285715,586892.1785714285,0.20624285714285717,40.46857142857143
113,113,674.86217279025,20109247.67857143,55556.67857142857,6562604.0,258129.89285714287,232651.39285714287,90457.07142857143,421497760.53571427,1837076.0714285714,25.142857142857142,24.392857142857142,57.92857142857143,55.535714285714285,0.41997785714285707,8.479178571428571,0.07766892857142858,6138.392857142857,43.20499999999999,50.58678571428571,7.781892857142855,3.8674999999999997,2.2522500000000005,1.5500357142857142,603755725.5357143,31.788214285714282,2.5698678571428575,0.2374092857142857,40.19310714285714,50.671785714285704,28.321428571428566,103.34357142857144,39.6157142857143,46.13857142857142,70.18178571428574,7813046.392857143,524150.64285714284,0.23327142857142857,40.97964285714284
114,114,855.2240290250002,23987421.10714286,67872.28571428571,5347762.071428572,239369.5,181078.67857142858,93772.96428571429,471858660.75,2384593.75,27.357142857142858,24.75,58.82142857142857,59.32142857142857,0.4592339285714287,8.654785714285714,0.07696007142857142,5224.071428571428,43.294642857142854,52.05642857142857,7.191392857142857,3.8600000000000003,2.3228571428571425,1.5318214285714282,548559052.3214285,32.43178571428571,2.5725928571428573,0.20584857142857144,41.13089285714286,48.114285714285714,27.75464285714286,104.49571428571429,37.67107142857144,46.65678571428572,72.3425,6378682.928571428,522932.5714285714,0.22942499999999996,40.17428571428571
115,115,1089.1527299635713,21076703.25,65174.78571428572,6040369.642857143,203005.35714285713,177969.42857142858,89303.64285714286,445781576.3214286,2002636.1785714286,22.142857142857142,26.607142857142858,54.892857142857146,56.642857142857146,0.5238646428571428,8.686678571428574,0.08109635714285714,5483.107142857143,43.23928571428571,52.21071428571428,8.175392857142857,3.986785714285715,2.0256785714285717,1.5616071428571432,520868124.5,30.246071428571423,2.548796428571429,0.27096821428571427,40.21160714285715,44.21357142857143,25.47285714285714,107.39107142857145,39.127142857142864,46.287142857142854,68.66142857142857,7048265.821428572,585327.8928571428,0.24663214285714283,40.88714285714286
116,116,797.9165376068573,18445136.5,63842.32142857143,7001925.892857143,234067.39285714287,187931.9642857143,89291.75,487606903.5,2196883.3214285714,27.071428571428573,24.857142857142858,60.357142857142854,57.57142857142857,0.4990225,8.793607142857145,0.07529875000000001,5774.535714285715,43.234642857142845,50.736785714285716,8.931214285714287,3.6907142857142854,2.263785714285715,1.5425,543727494.5357143,29.834642857142857,2.5918178571428574,0.2748178571428571,40.64821428571429,51.7575,31.514285714285723,107.01571428571428,37.00928571428572,46.34821428571428,71.16642857142857,6521158.892857143,557688.1071428572,0.1999857142857143,39.175000000000004
117,117,1197.4991152674643,19731749.464285713,60974.607142857145,7457483.928571428,213367.7142857143,177627.57142857142,97539.0,440981315.71428573,2135830.214285714,25.75,28.428571428571427,56.892857142857146,52.857142857142854,0.5796071428571427,8.550035714285714,0.06893214285714284,4894.107142857143,43.33964285714286,52.89964285714286,11.073464285714286,4.378571428571428,2.392142857142857,1.5296428571428569,548330334.2142857,29.897857142857145,2.544525,0.1937289285714285,40.74075,51.99785714285712,30.002499999999998,108.40857142857146,39.002500000000005,45.88214285714285,68.8275,6880191.642857143,567637.1071428572,0.2178321428571428,41.45142857142857
118,118,441.1918196714286,20388538.64285714,63864.21428571428,6687064.178571428,228653.14285714287,209726.0,74570.46428571429,465134815.53571427,2184787.8571428573,27.535714285714285,17.785714285714285,54.714285714285715,56.035714285714285,0.5754425000000001,8.579785714285716,0.07979971428571424,5286.678571428572,43.072142857142865,51.17071428571428,8.725428571428571,4.100357142857143,2.1141071428571427,1.548214285714285,571802371.25,28.02785714285714,2.5153392857142856,0.2330207142857143,39.52532142857143,51.30857142857143,32.8332142857143,105.43428571428572,39.12178571428571,46.14964285714286,70.885,6328596.321428572,539151.9642857143,0.19685357142857146,39.40607142857142
119,119,607.927342163143,18587614.42857143,69555.42857142857,7620385.0,215225.10714285713,219484.4642857143,93146.17857142857,502348842.21428573,1908526.0357142857,29.178571428571427,25.25,47.392857142857146,48.07142857142857,0.5085221428571428,8.525785714285714,0.0628505,5251.428571428572,43.192499999999995,50.38785714285715,7.717285714285714,4.047142857142857,2.1279285714285714,1.5288214285714286,511845637.46428573,30.28428571428572,2.541732142857143,0.26819249999999994,40.45478571428572,53.182142857142864,30.002142857142854,108.00535714285714,38.78678571428571,45.598571428571425,71.65392857142858,7438675.107142857,501934.5714285714,0.21804642857142859,41.24321428571428
120,120,990.8873637154286,18826909.75,49301.25,6115639.464285715,224546.0,209339.2142857143,107849.82142857143,465637224.6785714,1870532.2142857143,28.964285714285715,23.607142857142858,56.0,50.035714285714285,0.49094142857142853,8.722,0.08320492857142857,4478.392857142857,43.10142857142858,50.00714285714285,8.25825,4.026785714285714,2.2632857142857143,1.5440357142857144,610076438.0,27.542857142857148,2.593439285714286,0.19260678571428574,40.80864285714286,47.51642857142857,27.87357142857143,106.18964285714286,37.92428571428571,46.26107142857142,71.13464285714284,7470772.535714285,543696.9642857143,0.2462964285714286,40.332142857142856
121,121,536.3098645107856,21061707.85714286,55389.75,7151805.321428572,194135.57142857142,231621.92857142858,95609.89285714286,438456611.4285714,1706440.5357142857,21.107142857142858,21.357142857142858,56.285714285714285,55.107142857142854,0.4767742857142858,8.351999999999999,0.06568667857142856,5619.428571428572,43.00285714285714,51.75821428571429,7.482999999999999,4.342499999999999,2.093571428571429,1.5399999999999998,609790973.9642857,27.837142857142855,2.5468392857142854,0.22445321428571427,40.94178571428573,57.07107142857142,29.3675,108.31178571428573,38.527142857142856,45.298571428571435,71.00071428571428,5782853.964285715,575702.8928571428,0.23392857142857132,40.412142857142854
122,122,697.061784824857,23597109.14285714,63886.857142857145,6272782.25,275391.5714285714,219402.5357142857,92561.89285714286,425474483.25,2162108.1428571427,23.142857142857142,27.5,58.0,57.714285714285715,0.5482828571428572,8.460321428571431,0.0754165,5808.428571428572,43.160357142857144,51.86071428571429,8.809035714285715,3.635714285714286,2.3630714285714283,1.5340714285714285,568495368.4285715,30.25964285714286,2.6038071428571423,0.16059500000000004,39.32221428571429,48.8575,30.794642857142858,108.83535714285713,39.49535714285714,46.17678571428571,71.87214285714285,6296722.714285715,581410.1785714285,0.26084999999999997,38.89892857142856
123,123,959.1777907129642,16504542.82142857,59785.75,6231062.178571428,244847.14285714287,194511.5,88201.71428571429,544415209.0,1918025.4285714286,27.071428571428573,29.892857142857142,52.714285714285715,57.07142857142857,0.5230239285714285,8.473499999999998,0.07860289285714286,5294.321428571428,43.300000000000004,51.02464285714285,8.761964285714285,3.7599999999999993,2.304535714285714,1.5892499999999998,571399228.8571428,28.93357142857143,2.620957142857143,0.20901142857142857,40.88549999999999,48.19571428571429,30.89428571428571,104.74785714285713,37.169999999999995,46.22892857142858,70.45642857142857,6842732.178571428,582851.75,0.22851428571428573,40.92785714285715
124,124,765.2393765695,18759829.35714286,61934.857142857145,6363191.821428572,217648.92857142858,185640.32142857142,75695.39285714286,454305438.4285714,1737678.892857143,25.785714285714285,27.678571428571427,54.357142857142854,54.25,0.4371782142857143,8.712392857142857,0.08407321428571425,5372.857142857143,43.130714285714284,51.324642857142855,8.449714285714284,4.073571428571428,1.930035714285714,1.553821428571428,568483485.2857143,29.233928571428567,2.5700250000000002,0.23670035714285712,40.934999999999995,46.850357142857135,30.909999999999997,107.46000000000001,40.33250000000002,46.38107142857142,71.46,6066060.571428572,613963.0357142857,0.21226071428571427,40.89785714285714
125,125,753.3707291321432,20641297.64285714,72913.17857142857,7310791.821428572,205985.17857142858,195082.42857142858,109036.46428571429,472291171.64285713,1880165.107142857,26.857142857142858,26.107142857142858,61.642857142857146,54.25,0.5421521428571429,8.55417857142857,0.07475521428571427,4157.035714285715,43.39714285714285,49.56821428571427,8.980714285714285,4.111071428571428,2.2552500000000006,1.5674642857142858,595035351.5,32.78928571428571,2.553442857142857,0.24783678571428575,40.66764285714286,46.105357142857144,28.971785714285712,107.02892857142857,39.472142857142856,45.85892857142857,69.37285714285716,6588549.678571428,548324.2142857143,0.24657142857142852,39.669642857142854
126,126,581.9271387163573,18136226.57142857,56629.0,6961470.107142857,229804.92857142858,203790.14285714287,74759.10714285714,413143253.1785714,2147672.3214285714,28.428571428571427,27.571428571428573,53.42857142857143,56.392857142857146,0.5402510714285716,8.685750000000002,0.07025721428571428,5492.892857142857,43.056071428571435,50.54107142857144,8.268714285714285,3.786785714285714,1.855392857142857,1.5795714285714284,555039040.6785715,30.00928571428571,2.584057142857143,0.20443571428571428,40.396249999999995,46.558928571428574,26.961071428571426,107.49321428571427,39.37428571428571,46.81071428571429,71.04928571428573,6483869.464285715,578723.0,0.23806428571428576,39.442857142857136
